2.368289279987882878e+02 4.174758130071813866e+01 -5.563085285889610532e+01
2.368409420201271303e+02 4.174752811073551584e+01 -5.628561706258949471e+01
2.368529560213244736e+02 4.174747366928861680e+01 -5.694125304981673708e+01
2.368649700019120417e+02 4.174741797638197482e+01 -5.759752070202654295e+01
2.368769839614215016e+02 4.174736103202020132e+01 -5.825418207882393062e+01
2.368889978993845489e+02 4.174730283620802140e+01 -5.891100078461624889e+01
2.369010118153329358e+02 4.174724338895025966e+01 -5.956774033234711396e+01
2.369130257087983580e+02 4.174718269025184725e+01 -6.022416213778222982e+01
2.369250395793125676e+02 4.174712074011782192e+01 -6.088002381556384535e+01
2.369370534264072603e+02 4.174705753855330670e+01 -6.153507814146553301e+01
2.369490672496141883e+02 4.174699308556356669e+01 -6.218907281745282489e+01
2.369610810484651324e+02 4.174692738115394519e+01 -6.284175110218001237e+01
2.369730948224918450e+02 4.174686042532987784e+01 -6.349285333535812015e+01
2.369851085712260783e+02 4.174679221809693530e+01 -6.414211919775993920e+01
2.369971222941996132e+02 4.174672275946076638e+01 -6.478929003140166287e+01
2.370091359909442303e+02 4.174665204942712649e+01 -6.543410967096565400e+01
2.370211496609917390e+02 4.174658008800189180e+01 -6.607632118365108909e+01
2.370331633038739199e+02 4.174650687519103087e+01 -6.671565497345022777e+01
2.370451769191225821e+02 4.174643241100060465e+01 -6.735179122929565665e+01
2.370571905062695919e+02 4.174635669543680905e+01 -6.798421701787299298e+01
2.370692040648467298e+02 4.174627972850591107e+01 -6.861285297946699302e+01
2.370812175943858620e+02 4.174620151021429137e+01 -6.923785358531944212e+01
2.370932310944187975e+02 4.174612204056845144e+01 -6.985919122027780759e+01
2.371052445644774593e+02 4.174604131957495667e+01 -7.047678371909216821e+01
2.371172580040936850e+02 4.174595934724054302e+01 -7.109051928555339828e+01
2.371292714127993122e+02 4.174587612357197486e+01 -7.170026483027044151e+01
2.371412847901262921e+02 4.174579164857617286e+01 -7.230586940489502012e+01
2.371532981356065193e+02 4.174570592226014298e+01 -7.290716554623469392e+01
2.371653114487718312e+02 4.174561894463098355e+01 -7.350397004868244721e+01
2.371773247291542361e+02 4.174553071569592078e+01 -7.409608661012993025e+01
2.371893379762856284e+02 4.174544123546225904e+01 -7.468331541237853344e+01
2.372013511896979594e+02 4.174535050393743063e+01 -7.526547546168825420e+01
